district,tahsil,gp_name,ps,gp,sample,Hperf_final,Hperf1_final,Hperf2_final,Hperf3_final,Hperf4_final,Hperf5_final,actionplan_nbprojects2009,actionplan_gpbudget2009,web_hh_employed2009,web_persondays_sc2009,web_persondays_st2009,web_persondays_total2009,web_persondays_women2009,web_hh_employed2010,web_persondays_sc2010,web_persondays_st2010,web_persondays_total2010,web_persondays_women2010,web_exp_unskilled2010,web_exp_skilled2010,web_exp_mat2010,web_exp_adm_tot2010,web_exp_tot2010,web_hh_employed2011,web_persondays_sc2011,web_persondays_st2011,web_persondays_total2011,web_persondays_women2011,web_authorisation2011,web_exp_unskilled2011,web_exp_skilled2011,web_exp_mat2011,web_exp_tax2011,web_exp_adm_tot2011,web_exp_tot2011,web_hh_employed2012,web_persondays_sc2012,web_persondays_st2012,web_persondays_total2012,web_persondays_women2012,web_authorisation2012,web_exp_unskilled2012,web_exp_skilled2012,web_exp_mat2012,web_exp_tax2012,web_exp_adm_tot2012,web_exp_tot2012,web_hh_employed2013,web_persondays_sc2013,web_persondays_st2013,web_persondays_total2013,web_persondays_women2013,web_authorisation2013,web_exp_unskilled2013,web_exp_skilled2013,web_exp_mat2013,web_exp_tax2013,web_exp_adm_tot2013,web_exp_tot2013,web_averagewage2009,web_averagewage2010,web_exp_labor2009,web_exp_material2009,web_exp_admin2009,web_exp_tot2009,web_frac_womendays2009,web_frac_scst2009,web_delay_total2009,web_delay_num_mrolls,web_delay_amtpaid,web_delay_perc,census_tot_pop,census_frac_scst,census_literacy,census_unemployment,census_agri,census_marginal
"Bharatpur","Kumher","PAPRERA","KUMHER","PAPRERA",1,9,3.8,100,15,10,39,4.143135,6.255366,635,9561,1175,48.798,26204,426,2410,259,10.711,5566,9.1391,.20534,4.232329,.1415567,9.34444,466,2114,163,13.313,9140,0,14.1,1.09,8.62,.1273846,.21951368,23.82,488,4307,436,23.605,17803,0,25.12,1.02,2.25,.146875,.12094972,28.39,337,1378,198,9.276,6950,0,4.09,.25,1.13,.2792,.10882353,5.47,85.44,85.44,43.26,2.87,.03,46.16,.5369892,.220009,10,61,4.484,31.73567,5053,.2129428,.6166634,.5656046,.833713,.529385
"Bharatpur","Kumher","PICHOOMAR","KUMHER","PICHUMAR",0,6,3.27,46,36,15,37,4.276666,6.428509,552,12737,4649,24.286,13706,33,46,136,.209,80,.11244,.3245458,4.18882,.1415567,4.30126,176,2015,162,2.815,1720,0,2.23,.44,4.66,.1273846,.21951368,7.33,125,781,144,1.544,1034,0,2.24,.810132,5.79,.146875,.12094972,8.03,217,1408,325,2.637,1919,0,4.135314,.73,3.827044,.2792,.10882353,.73,55.56,53.8,20.01,19.24,0,39.25,.5643581,.7158857,7,13.6667,.867,38.81833,3513,.4571591,.5966411,.5064048,.8546713,.7329873
"Bharatpur","Kumher","RARAH","KUMHER","RAREH",0,9,3.65,54,30,8,38,3.258096,5.021905,443,6385,10,24.641,15924,263,2018,4075.910112,6.502,4159,5.51019,.23834,4.232329,.1415567,5.74853,326,3696,3295.589744,13.921,10967,0,14.43,1.5,5.68,.1273846,.21951368,21.61,92,247,3432.054762,1.069,899,0,.66,.77,4.06,.146875,.12094972,5.49,189,1990,1111.341772,7.323,5755,0,4.33,.05,3.827044,.2792,.10882353,4.38,89,90.2,21.15,15.41,.04,36.6,.64624,.2595268,5,45,3.136,21.73033,6540,.195107,.6544343,.4986238,.7310156,.4330589
"Bharatpur","Kumher","REETHAUTHI","KUMHER","RITHOTI",0,10,3.82,65,19,7,38,4.304065,6.354509,814,776,0,38.006,21353,474,38,4075.910112,10.04,6207,9.56276,.39911,4.232329,.1415567,9.96187,532,25,3295.589744,10.631,6430,0,10.43,.71,3.39,.1273846,.21951368,14.53,165,25,3432.054762,3.129,1645,0,4.74,.74,5.77,.146875,.01,11.26,119,1244.070981,1111.341772,1.414,1282,0,4.135314,.2709792,3.827044,.2792,.10882353,6.0092332,95.31,95.23,30.73,.22,0,30.95,.5618324,.0204178,11,25.3333,2.659,25.49933,4170,.1616307,.6681055,.5043166,.7745525,.6289308
"Bharatpur","Kumher","RUND HELAK","KUMHER","RUDH HELAK",0,8,3.38,43,21,15,38,3.89182,5.706944,595,25093,4680,41.965,23317,603,19260,3873,31.145,15513,17.62233,.29571,4.232329,.1415567,17.91804,686,20167,2435,31.091,20646,0,35.71,1.07,24.65,.1273846,.21951368,61.43,619,8135,2738,16.034,10332,0,16.2,2.27,8.58,.146875,.12094972,27.05,605,10453,6756,23.108,14553,0,20.71,.68,14.75,.2792,.10882353,36.14,88.14,88.18,25.65,1.01,0,26.66,.5556297,.7094722,10,103,9.321,27.12767,4907,.7230487,.5626656,.6064805,.8539617,.5168307
"Bharatpur","Kumher","SABORA","KUMHER","SABOURA",0,7,3.34,42,34,14,38,3.135494,4.955686,509,3013,775,15.153,4522,483,5593,867,20.791,7667,14.57022,.51852,4.232329,.1415567,15.08874,550,9968,1277,35.059,13217,0,34.22,3.72,21.22,.1273846,.21951368,59.15,458,6145,501,19.167,8451,0,15.16,1.01,3.62,.146875,.12094972,19.79,235,913,77,3.518,1375,0,1.62,.8,5.92,.2792,.10882353,8.34,80.73,87,10.56,5.14,.06,15.76,.2984228,.2499835,16,80.3333,6.785334,20.412,3808,.345063,.5609244,.4942227,.8245068,.5462098
"Bharatpur","Kumher","SENT","KUMHER","SAINT",0,8,3.47,52,29,10,38,3.583519,5.747672,545,459,171,11.064,4927,364,374,64,9.583,5724,7.96763,.40921,.82467,.45208,9.65359,424,635,157,14.909,7840,0,16.46,1.14,11.06,.1273846,.21951368,28.66,219,223,75,5.925,2771,0,7.36,.75,5.94,.146875,.04,14.09,108,29,25,1.085,552,0,1.26,.2709792,3.827044,.2792,.10882353,1.26,84.88,86.01,8.2,1.56,0,9.76,.4453182,.0569414,5,49,3.911333,23.90833,4308,.202182,.6207057,.5770659,.7239298,.622393
"Bharatpur","Kumher","SANTROOK","KUMHER","SATRUK",0,9,3.51,42,24,9,39,3.7612,5.46256,402,324,0,24.53,5936,320,131,4075.910112,4.603,1255,2.98894,.08442,4.232329,.1415567,3.07336,324,40,3295.589744,15.542,5768,0,16.53,1.32,6.38,.1273846,.01,24.23,177,36,3432.054762,7.436,3585,0,10.96,.34,2.31,.146875,.12094972,13.61,58,4,1111.341772,.217,63,0,4.135314,.2709792,.09,.2792,.10882353,.09,73.11,70.76,19.24,5.58,0,24.82,.2419894,.0132083,19,27.6667,2.268667,13.723,6404,.1257027,.6481887,.66599,.8578775,.1809257
"Bharatpur","Kumher","SIKRORA","KUMHER","SIKRORI",1,8,3.45,100,43,5,37,4.382027,6.348177,405,13236,169,23.003,12896,425,7374,97,13.121,9005,10.99302,.27056,4.232329,.1415567,11.26358,392,5559,114,11.52,7930,0,11.86,1.52,12.9,.1273846,.21951368,26.28,428,6086,54,12.468,9356,0,13.23,1.28,8.1,.146875,.12094972,22.6,424,5098,52,12.458,8798,0,14.13,.73,4.22,.2792,.10882353,19.08,86.45,86.06,21.61,2.19,0,23.8,.5606225,.5827501,10,42.6667,3.597,30.21433,3594,.255704,.6363384,.6327212,.8492424,.3257576
"Bharatpur","Kumher","SOGAR","KUMHER","SOGAR",0,10,3.67,54,21,5,39,3.465736,5.297217,236,28,0,3.778,2687,513,603,4075.910112,19.266,12706,14.85157,.35301,4.232329,.1415567,15.20458,340,587,3295.589744,17.371,11255,0,17.93,1.83,8.11,.1273846,.02,27.89,371,459,3432.054762,14.587,9810,0,18.29,.77,1.78,.146875,.12094972,20.84,269,203,1111.341772,10.421,8017,0,13.77,.38,3.827044,.2792,.10882353,14.15,86.31,87.09,2.79,1.99,0,4.78,.7112229,.0074113,8,64.3333,6.349333,34.93267,5896,.2193012,.6650271,.6940299,.4534368,.325388
"Bharatpur","Kumher","TALPHARA","KUMHER","TALPHARA",0,8,3.35,38,37,11,39,3.931826,5.524616,268,2799,0,12.413,2697,210,1440,4075.910112,6.403,1643,1.50345,.1284,4.232329,.1415567,1.63185,305,4083,3295.589744,13.56,4427,0,13.24,1.51,8.25,.1273846,.21951368,23.01,132,811,3432.054762,3.173,1325,0,3.41,.36,2.34,.146875,.12094972,6.11,255,2210,1111.341772,6.456,2993,0,5.71,.12,3.827044,.2792,.10882353,5.82,91.41,91.14,7.37,2.84,0,10.21,.2172722,.2254894,16,48.6667,4.094667,30.916,5926,.1127236,.678029,.5556868,.716673,.3695405
"Bharatpur","Kumher","TAMRER","KUMHER","TAMRER",1,10,4.05,100,38,0,36,3.135494,5.408427,363,4234,0,13.13,4715,201,1661,4075.910112,4.014,1947,3.58884,.11545,4.232329,.1415567,3.70429,191,2733,3295.589744,7.835,4227,0,8.61,.78,3.21,.1273846,.21951368,12.6,55,572,3432.054762,1.1,387,0,1.03,.94,5.62,.146875,.12094972,7.6,84,972,1111.341772,2.455,1199,0,.07,.24,.5,.2792,.10882353,.81,96.64,96.76,11.6,5.72,0,17.32,.3591013,.3224676,3,18.6667,1.611333,36.47533,3525,.2048227,.6130496,.5038298,.9062321,.6586621
"Bharatpur","Kumher","TAKHA","KUMHER","TANKHA",0,8,3.56,52,27,11,38,3.496508,5.879219,600,4116,0,25.807,10164,400,2008,4075.910112,9.168,5202,6.61562,.16111,4.232329,.1415567,6.77673,315,1665,3295.589744,9.287,5643,0,7.09,1.31,5.99,.1273846,.21951368,14.39,244,1304,3432.054762,7.352,5104,0,8.5,.76,1.78,.146875,.12094972,11.04,249,707,1111.341772,3.994,2648,0,1.37,.06,.44,.2792,.10882353,1.87,77.25,72.16,20.74,1.91,0,22.65,.3938466,.1594916,11,26,1.829667,25.81767,4470,.1131991,.6270694,.5268456,.7886525,.6501182
"Bharatpur","Kumher","THERAWAR","KUMHER","THARAWAR",0,7,3.43,48,32,12,38,4.234107,6.42521,472,5561.3823,3080.7254,20.042,7136,294,16,4075.910112,9.366,3950,8.2448,.17979,4.232329,.1415567,8.42459,402,8,3295.589744,15.77,6907,0,15.45,1.1,8.82,.1273846,.21951368,25.37,226,3093.630372,3432.054762,4.93,2287,0,5.91,1.12,2.74,.146875,.12094972,9.77,0,1244.070981,1111.341772,4.122764706,2353.311663,0,4.135314,.2709792,3.827044,.2792,.10882353,6.0092332,94.51,92.81,15.12,3.76,.03,18.91,.3560523,.3524042,11,52.3333,4.703,30.44267,4836,.1894127,.6480563,.5028949,.8935108,.7275375
"Bharatpur","Kumher","USRANI","KUMHER","USRANI",1,9,3.2,100,19,15,36,4.29046,5.837351,603,5413,0,19.457,8432,315,1239,4075.910112,6.938,3013,5.90688,.15246,4.232329,.1415567,6.05934,435,2498,3295.589744,15.612,7062,0,13.54,1.3,9.21,.1273846,.21951368,24.04,431,5646,3432.054762,15.74,7575,0,14.37,1.58,9.68,.146875,.12094972,25.63,220,562,1111.341772,1.673,739,0,2.38,.87,3.827044,.2792,.10882353,3.25,76.09,90.69,15.56,0,0,15.56,.4333659,.2782032,9,59,4.634333,34.175,4133,.2569562,.6595693,.5151222,.8787425,.7734531
"Bharatpur","Kumher","UBAR","KUMHER","UWAR",0,9,3.62,54,25,8,38,3.806663,5.235644,298,1320,0,12.502,8612,396,819,4075.910112,8.724,6197,6.95475,.11485,4.232329,.1415567,7.0696,213,652,3295.589744,6.765,4898,0,7.78,1.17,5.91,.1273846,.21951368,14.87,18,5,3432.054762,.034,32,0,.04,.12,2.85,.146875,.12094972,3.01,142,300,1111.341772,3.036,2617,0,2.96,.1,3.827044,.2792,.10882353,3.06,79.71,79.72,10.56,1.91,0,12.47,.6888498,.1055831,9,19.6667,1.705333,21.90867,3425,.1570803,.6370803,.6163504,.5852359,.3576865
"Bharatpur","Kumher","BIRHARU","KUMHER","VIRHARU",1,3,2.68,100,40,26,39,3.850147,5.802299,418,2991,1081,8.469,2977,203,1632,358,4.137,2149,3.45262,.03572,4.232329,.1415567,3.48834,384,1228,80,9.165,4698,0,6.89,1,5.48,.1273846,.21951368,13.37,263,359,40,5.221,3022,0,6.2,.3,3.06,.146875,.12094972,9.55,0,1244.070981,1111.341772,4.122764706,2353.311663,0,4.135314,.2709792,3.827044,.2792,.10882353,6.0092332,91.38,86.81,6.13,.54,.08,6.75,.3515173,.4808124,9,32.6667,2.254667,32.70667,4803,.2381845,.636269,.5361233,.8725314,.4403052
"Bharatpur","Nadbai","ENCHERA","NADBAI","ACHERA",0,8,3.68,86,33,13,36,2.890372,5.324959,789,8066,0,45.055,20463,139,671,4075.910112,2.091,942,1.79516,.3245458,4.232329,.1415567,1.79516,104,265,3295.589744,1.155,851,0,1.18,.68,5.56,.1273846,.08,7.51,48,71,3432.054762,.259,147,0,.33,.18,2.57,.146875,.12094972,3.09,7,2,1111.341772,.016,8,0,4.135314,.2709792,.2,.2792,.10882353,.2,89.58,89.58,32.27,59.95,0,92.22,.4541782,.1790256,5,.333333,.008,.672,4882,.2175338,.6104056,.5149529,.7107264,.2850507
"Bharatpur","Nadbai","AKHAIGARH","NADBAI","AKHEGARH",0,6,3.54,89,40,13,38,3.713572,5.225155,588,8611,1835,29.65,19125,533,3735,410,9.688,6809,7.8848,.3245458,4.232329,.0025,7.8873,508,3090,878,11.791,8054,0,10.94,.76,5.18,.1273846,.05,16.92,0,3093.630372,3432.054762,11.80058117,6946.444138,0,10.76183,.21,2.99,.146875,.03,3.23,0,1244.070981,1111.341772,4.122764706,2353.311663,0,4.135314,.2709792,.2,.2792,.10882353,.2,81.31,81.85,23.99,22.65,0,46.64,.6450253,.3523103,3,0,0,0,4161,.3677001,.5914444,.5046864,.6671519,.4201844
"Bharatpur","Nadbai","ATARI","NADBAI","ATARI",0,5,3.3,89,42,14,39,3.988984,5.948244,737,8654,254,22.139,10711,185,1357,12,3.263,1891,2.2969,.3245458,1.57781,.2745,4.14921,200,1226,3295.589744,4.191,2373,0,4.08,.76,3.15,.1273846,.04,8.03,60,1184,3432.054762,1.401,959,0,1.49,.13,1.11,.146875,.12094972,2.72,0,1244.070981,1111.341772,4.122764706,2353.311663,0,4.135314,.2709792,.2,.2792,.10882353,.2,68.45,70.39,18.66,17.63,0,36.29,.4838068,.4023669,5,0,0,0,5639,.3502394,.6318496,.4085831,.8890555,.5064468
"Bharatpur","Nadbai","BACHHAMADI","NADBAI","BADAMDI",0,7,3.62,85,24,14,38,3.496508,5.516489,704,12540,250,44.313,13698,427,2083,98,9.247,3544,6.34656,.3245458,1.72853,.08571,8.1608,166,1561,44,3.737,1828,0,3.62,.89,5.58,.1273846,.09,10.18,264,2926,73,6.907,3988,0,7.32,.36,2.78,.146875,.12094972,10.46,0,1244.070981,1111.341772,4.122764706,2353.311663,0,4.135314,.2709792,.2,.2792,.10882353,.2,71.1,71.92,35.22,5.94,0,41.16,.3091192,.2886286,9,0,0,0,4772,.2411987,.6489941,.479254,.8478873,.4458753
"Bharatpur","Nadbai","BAHRAMDA","NADBAI","BEHRAMDA",1,5,3.05,100,40,10,39,4.025352,5.860587,479,4260,378,17.017,6567,66,429,113,1.113,517,.84598,.3245458,.26593,.3225,1.43441,342,2898,423,12.735,6780,0,11.91,1.1,5.4,.1273846,.17,18.59,108,932,3432.054762,5.043,3007,0,7.1,.31,3,.146875,.04,10.45,67,288,1111.341772,3.212,2215,0,4.46,.2709792,.2,.2792,.10882353,4.65,85.49,93.48,14.29,19.33,0,33.62,.3859082,.272551,7,0,0,0,2307,.1395752,.6159515,.473342,.7679012,.2584362
"Bharatpur","Nadbai","BHADEERA","NADBAI","BHADIRA",0,8,3.8,91,33,13,37,2.995732,5.606537,949,10014,0,44.744,21038,842,6308,4075.910112,31.784,16395,25.34678,.3245458,4.232329,.05,25.39678,592,3098,3295.589744,20.354,14105,0,18.28,1.57,8.07,.1273846,.1,28.03,493,1946,3432.054762,12.383,8793,0,13.09,.75,1.44,.146875,.12094972,15.28,0,1244.070981,1111.341772,4.122764706,2353.311663,0,.05,.04,3.827044,.2792,.10882353,.09,79.58,79.75,37.73,37.59,0,75.32,.4701859,.2238065,13,.333333,.0166667,.126,4913,.3283126,.5613678,.4958274,.5942672,.4610416
"Bharatpur","Nadbai","BARAULA RAN","NADBAI","BROULIRAN",0,5,3.16,80,43,14,38,3.367296,5.410574,619,7570,559,23.763,12447,586,6307,495,19.28,11694,9.21755,.29426,4.50439,.08925,14.10545,469,4263,517,13.493,8144,0,13,.91,5.75,.1273846,.25,19.91,135,1293,74,2.542,1760,0,2.93,.18,2.15,.146875,.02,5.29,0,1244.070981,1111.341772,4.122764706,2353.311663,0,4.135314,.2709792,.2,.2792,.10882353,.2,47.7,47.77,16.37,13.09,0,29.46,.5237975,.3420864,7,0,0,0,4622,.3018174,.55582,.4958892,.876824,.2141631
"Bharatpur","Nadbai","DAHRA","NADBAI","DEHRA",1,8,3.79,100,37,5,37,3.637586,5.61466,596,16474,2505,46.097,26323,562,6705,1331,17.997,11535,15.07861,.03575,.01,.2325,15.35686,297,1433,51,3.322,2339,0,3.42,.42,6.97,.1273846,.17,10.97,233,1844,399,4.392,2949,0,4.52,.62,1.78,.146875,.12094972,6.91,0,1244.070981,1111.341772,4.122764706,2353.311663,0,4.135314,.2709792,.2,.2792,.10882353,.2,75.89,76.03,39.41,5.37,0,44.78,.571035,.4117188,14,0,0,0,4496,.3369662,.6174377,.4939947,.7885714,.4764835
"Bharatpur","Nadbai","GADAULI","NADBAI","GADOULI",0,5,3.29,81,44,15,39,2.833213,4.771193,467,6989,0,17.193,5761,146,1270,4075.910112,2.414,1163,.90713,.3245458,2.80865,.0491,3.76488,353,4808,3295.589744,13.188,5464,0,12.12,1.04,5.57,.1273846,.38,19.1,316,2742,3432.054762,7.537,2855,0,8.99,.34,2.72,.146875,.04,12.09,341,3580,1111.341772,9.991,4327,0,10.19,.44,.2,.2792,.10882353,10.82,77.53,77.53,15.6,6.61,0,22.21,.3350782,.4065026,10,2.33333,.0813333,.9043334,4220,.2933649,.6609005,.4981043,.8574126,.4669499
"Bharatpur","Nadbai","GAGWANA","NADBAI","GAGWANA",1,7,3.7,100,29,15,36,3.465736,5.553463,603,15969,1936,46.943,25172,544,7672,2008,28.669,15235,19.07108,.3245458,4.232329,.197,19.26808,441,4833,820,18.544,10052,0,16.26,1.11,7.49,.1273846,.3,25.16,355,1812,148,5.903,3245,0,6.85,.27,4.77,.146875,.01,11.91,197,535,420,4.46,2397,0,4.31,.2709792,.2,.2792,.10882353,4.51,74.65,75.17,40.91,13.87,0,54.78,.5362248,.38142,12,3.33333,.259,1.594,4053,.4196891,.6118924,.529731,.7654774,.4475341
"Bharatpur","Nadbai","GANGROLI","NADBAI","GANGROULI",1,8,3.72,100,35,15,35,4.317488,5.830914,611,12352,451,36.618,17051,322,2607,40,10.922,5231,8.33375,.3245458,4.232329,.1415567,8.33375,316,4448,120,11.033,5928,0,9.77,.92,6.85,.1273846,.11,17.65,111,2931,9,4.031,2346,0,5.19,.63,3.01,.146875,.12094972,8.83,0,1244.070981,1111.341772,4.122764706,2353.311663,0,4.135314,.2709792,.38,.2792,.10882353,.38,76.49,76.97,32.88,31.46,0,64.34,.4656453,.3496368,15,.333333,.0373333,.7216666,4577,.2132401,.6399388,.4531353,.8657611,.5129844
"Bharatpur","Nadbai","HANTRA","NADBAI","HANTRA",0,6,3.29,93,41,11,38,4.248495,6.207785,937,9712,121,30.143,18635,558,4206,22,8.407,5984,6.33438,.29235,2.01325,.0725,8.71248,702,8644,200,23.101,17096,0,21.89,1.65,17.84,.1273846,.42,41.79,495,4601,80,11.011,8622,0,10.85,.91,4.45,.146875,.04,16.25,111,1249,1111.341772,1.261,1020,0,1.38,.2709792,3.57,.2792,.10882353,4.95,78.29,78.92,18.2,3.09,0,21.29,.6182198,.3262117,10,.333333,.0273333,.125,6635,.2394876,.6141673,.5986435,.885843,.2054074
"Bharatpur","Nadbai","JAHANGEERPUR","NADBAI","JAHAGIRPUR",1,6,3.33,100,50,15,36,4.394449,5.972333,819,6399,177,29.859,14565,468,3311,84,9.675,5253,7.90453,.3245458,.01287,.3655,8.2829,248,3097,3295.589744,6.788,3732,0,6.23,1,7.43,.1273846,.1,14.77,133,1892,3432.054762,2.57,1996,0,2.64,.29,2.68,.146875,.12094972,5.61,0,1244.070981,1111.341772,4.122764706,2353.311663,0,4.135314,.2709792,.2,.2792,.10882353,.2,80.93,82.73,21.53,3.39,0,24.92,.4877926,.2202351,9,0,0,0,5469,.0817334,.5942585,.5191077,.788213,.4376426
"Bharatpur","Nadbai","JHARKAI","NADBAI","JHARKAI",0,6,3.29,88,39,11,38,3.401197,5.614368,746,5901,313,24.028,12095,597,3385,354,16.926,8443,14.16906,.3245458,3.94022,.1415567,18.10928,606,5723,344,23.523,11269,0,24.39,.9,21.31,.1273846,.04,46.63,532,2835,151,11.804,6323,0,11.43,.47,18.86,.146875,.12094972,30.75,94,150,1111.341772,.677,457,0,2.9,.11,.69,.2792,.10882353,3.7,81.22,87.59,13.3,14.67,0,27.97,.5033711,.258615,12,3.33333,.4193333,3.670667,5285,.2435194,.6363292,.4823084,.8263889,.2167398
"Bharatpur","Nadbai","KARHI","NADBAI","KARHI",0,6,3.65,92,36,11,39,3.555348,5.410351,648,12148,875,31.552,15483,247,640,63,3.699,1198,2.2972,.3245458,4.232329,.1415567,2.2972,513,8442,360,22.067,11599,0,20.39,1.94,10.99,.1273846,.48,33.8,463,7528,132,18.704,10995,0,14.11,.810132,4.78,.146875,.12094972,18.89,163,862,153,2.268,1567,0,2.38,.27,4.46,.2792,.02,7.14,60,62.1,37.47,5.24,0,42.71,.4907137,.4127472,17,0,0,0,5161,.2890913,.6696377,.5047472,.8630673,.4980438
"Bharatpur","Nadbai","KATARA","NADBAI","KATARA",0,7,3.5,81,35,12,37,3.970292,6.019469,654,4793,251,34.003,14893,274,1747,61,10.379,4480,6.78949,.3245458,7.55997,.1415567,14.34946,568,3762,159,27.879,11709,0,27.28,.91,7.64,.1273846,.02,35.84,382,1448,70,10.31,4478,0,11.48,.85,2.73,.146875,.02,15.08,413,842,43,11.625,4670,0,10.78,.2709792,7.67,.2792,.10882353,18.45,73.16,73.96,26.26,40.39,0,66.65,.4379908,.1483399,11,15.6667,1.983,13.69733,5710,.3437828,.5882662,.5325744,.8475084,.2735107
"Bharatpur","Nadbai","KAWAI","NADBAI","KAVAI",1,9,3.85,100,25,15,34,3.871201,5.993912,679,9677,3998,31.859,16728,638,7882,179,28.301,14610,22.01601,.3245458,4.232329,.1415567,22.01601,596,5525,1417,17.546,9973,0,15.93,1.4,4.85,.1273846,.28,22.46,334,2193,103,5.824,3542,0,7.95,.29,3.79,.146875,.02,12.04,0,1244.070981,1111.341772,4.122764706,2353.311663,0,4.135314,.2709792,.2,.2792,.10882353,.2,77.71,77.81,26.33,39.16,0,65.49,.5250636,.4292351,13,0,0,0,5137,.2417753,.608721,.4942574,.8156274,.5061586
"Bharatpur","Nadbai","KHANGRI","NADBAI","KHANGARI",0,8,3.74,89,30,11,38,3.713572,5.61046,721,3532,40,35.718,15038,599,4414,399,22.41,8077,19.19363,.3245458,11.19896,.1415567,30.39259,519,4351,292,20.001,7748,0,20.71,1.19,26.75,.1273846,.12,48.77,170,886,24,2.256,999,0,1.76,.34,3.63,.146875,.27,6,152,559,121,1.85,807,0,2.23,.2709792,.2,.2792,.10882353,2.43,86.67,88.6,31.91,8.87,0,40.78,.4210202,.1000056,15,.666667,.02,.097,5260,.2629278,.6296578,.5925856,.7573495,.2832478
"Bharatpur","Nadbai","KHATAUTI","NADBAI","KHATOTI",0,5,3.22,87,43,13,39,3.688879,6.123479,623,3259,350,15.479,7140,596,4371,407,23.693,11788,16.52071,.0672,3.69359,.38522,20.66672,548,4137,410,21.976,11569,0,18.25,1.35,5.5,.1273846,.44,25.53,441,1827,219,10.017,6168,0,9.19,.29,2.11,.146875,.03,11.63,69,164,1111.341772,.793,422,0,.86,.2709792,.2,.2792,.10882353,1.06,72.82,73.05,9.51,0,0,9.51,.4612701,.2331546,8,2.33333,.2523333,1.382,5218,.2148333,.611537,.4858183,.8464406,.4733507
"Bharatpur","Nadbai","KHERI DEVISINGH","NADBAI","KHEDI DEVISINGH",0,5,3.38,88,46,10,39,3.433987,5.453696,380,2797,26,11.832,5620,393,2669,162,20.204,11433,16.35906,.3245458,4.232329,.1415567,16.35906,398,3520,159,14.405,8313,0,14.04,.75,5.85,.1273846,.1,20.74,217,1285,30,4.277,2386,0,2.24,.49,2.66,.146875,.01,5.39,0,1244.070981,1111.341772,4.122764706,2353.311663,0,4.135314,.2709792,.2,.2792,.10882353,.2,80.29,81.63,10.91,15.83,0,26.74,.4749831,.2385903,14,.333333,.017,.121,6376,.1693852,.6438206,.5715182,.7199854,.4813324
"Bharatpur","Nadbai","KAREELI","NADBAI","KRILI",1,1,3.08,100,57,30,41,3.713572,5.942642,628,9210,460,30.902,16095,471,8668,570,21.266,12078,18.74415,.3245458,4.232329,.1415567,18.74415,431,8687,596,25.697,15838,0,26.39,1.16,45.56,.1273846,.02,73.12,284,5090,283,11.564,8434,0,12.66,.63,3.25,.146875,.02,16.57,0,1244.070981,1111.341772,4.122764706,2353.311663,0,4.135314,.2709792,.2,.2792,.10882353,.2,86.48,89.33,27.75,14.28,0,42.03,.52084,.3129247,6,0,0,0,5071,.3005324,.6353776,.5862749,.8908484,.150143
"Bharatpur","Nadbai","LAKHANPUR","NADBAI","LAKHANPUR",0,4,3.12,81,53,13,39,3.637586,6.089929,248,4798,0,8.122,4288,374,5469,4075.910112,8.557,4187,5.86641,.3245458,4.232329,.1415567,5.86641,534,16503,144,36.594,18839,0,34.45,2.11,8.03,.1,.13,44.83,496,7020,221,18.06,9137,0,17.66,.85,8.73,.146875,.12094972,27.24,238,4272,246,10.299,5125,0,11.35,.2709792,2.16,.2792,.10882353,13.51,74.41,78.72,5.51,9.84,0,15.35,.5279488,.5907412,19,0,0,0,4382,.3477864,.6389776,.4785486,.8358862,.3702407
"Bharatpur","Nadbai","LUHASA","NADBAI","LUHASA",0,7,3.76,90,33,14,38,3.73767,5.577463,700,15464,1439,43.591,25137,652,7606,706,22.436,13825,18.56046,.3245458,4.232329,.1415567,18.56046,298,3748,128,11.138,6639,0,11.29,2.19,15.64,.1273846,.14,29.26,281,3379,289,8.988,6117,0,10.26,.59,3.67,.146875,.12094972,14.51,219,3366,48,7.111,4996,0,8.85,.2709792,3.17,.2792,.10882353,12.01,81.6,82.17,40.91,7.96,0,48.87,.5766557,.3877635,3,0,0,0,4361,.4008255,.5987159,.4854391,.7482175,.5262923
"Bharatpur","Nadbai","MAI","NADBAI","MAY",0,5,3.27,88,46,14,39,3.583519,5.530579,827,10510,81,20.082,10815,658,9609,29,17.524,10556,14.61216,.3245458,.476,.1415567,15.08816,647,11445,149,22.566,11143,0,21.19,1.99,15.25,.1273846,.37,38.8,593,9455,124,18.364,10757,0,19.12,1.24,5.25,.146875,.02,25.63,241,1954,1111.341772,2.942,1908,0,3.04,.2709792,3.15,.2792,.10882353,6.19,82.07,83.45,14.29,3.06,0,17.35,.538542,.5273877,9,0,0,0,6115,.4075225,.6,.5632052,.8274055,.4230625
"Bharatpur","Nadbai","NAM","NADBAI","NAAM",0,5,3.32,95,35,10,39,3.89182,5.856961,503,2176,219,19.601,9380,284,2007,40,6.879,3399,5.11229,.3245458,.08654,.1415567,5.19883,418,3519,74,10.707,6418,0,9.89,1.02,7.27,.1273846,.28,18.46,78,95,62,2.274,1657,0,.14,.35,2.71,.146875,.12094972,3.2,234,1651,150,8.712,6390,0,10.39,.1,.2,.2792,.02,10.71,69.67,79.13,14.08,14.85,0,28.93,.478547,.1221876,10,0,0,0,4676,.2091531,.6971771,.4405475,.8444189,.5657492
